,actual_time,alliances,comp_level,event_key,key,match_number,post_result_time,predicted_time,score_breakdown,set_number,time,videos,winning_alliance
376,,"{'blue': {'dq_team_keys': array([], dtype=object), 'score': 7, 'surrogate_team_keys': array([], dtype=object), 'team_keys': array(['frc3993', 'frc1197', 'frc1836'], dtype=object)}, 'red': {'dq_team_keys': array([], dtype=object), 'score': 0, 'surrogate_team_keys': array([], dtype=object), 'team_keys': array(['frc4123', 'frc2429', 'frc4078'], dtype=object)}}",qm,2012ca,2012ca_qm20,20,,,,1,,"[{'key': '7xl-VscFVnw', 'type': 'youtube'}]",blue
377,,"{'blue': {'dq_team_keys': array([], dtype=object), 'score': 8, 'surrogate_team_keys': array([], dtype=object), 'team_keys': array(['frc691', 'frc3677', 'frc4079'], dtype=object)}, 'red': {'dq_team_keys': array([], dtype=object), 'score': 6, 'surrogate_team_keys': array([], dtype=object), 'team_keys': array(['frc980', 'frc848', 'frc1644'], dtype=object)}}",qm,2012ca,2012ca_qm21,21,,,,1,,"[{'key': '4gD6cxLK5Do', 'type': 'youtube'}]",blue
378,,"{'blue': {'dq_team_keys': array([], dtype=object), 'score': 3, 'surrogate_team_keys': array([], dtype=object), 'team_keys': array(['frc4140', 'frc2637', 'frc1759'], dtype=object)}, 'red': {'dq_team_keys': array([], dtype=object), 'score': 13, 'surrogate_team_keys': array([], dtype=object), 'team_keys': array(['frc3863', 'frc4201', 'frc687'], dtype=object)}}",qm,2012ca,2012ca_qm22,22,,,,1,,"[{'key': 'gk8AGLqDac4', 'type': 'youtube'}]",red
379,,"{'blue': {'dq_team_keys': array([], dtype=object), 'score': 5, 'surrogate_team_keys': array([], dtype=object), 'team_keys': array(['frc2659', 'frc4', 'frc4210'], dtype=object)}, 'red': {'dq_team_keys': array([], dtype=object), 'score': 0, 'surrogate_team_keys': array([], dtype=object), 'team_keys': array(['frc974', 'frc3408', 'frc1692'], dtype=object)}}",qm,2012ca,2012ca_qm23,23,,,,1,,[],blue
380,,"{'blue': {'dq_team_keys': array([], dtype=object), 'score': 40, 'surrogate_team_keys': array([], dtype=object), 'team_keys': array(['frc589', 'frc973', 'frc1438'], dtype=object)}, 'red': {'dq_team_keys': array([], dtype=object), 'score': 3, 'surrogate_team_keys': array([], dtype=object), 'team_keys': array(['frc4170', 'frc4029', 'frc4141'], dtype=object)}}",qm,2012ca,2012ca_qm24,24,,,,1,,"[{'key': 'Y-vYNlwoGRo', 'type': 'youtube'}]",blue
381,,"{'blue': {'dq_team_keys': array([], dtype=object), 'score': 0, 'surrogate_team_keys': array([], dtype=object), 'team_keys': array(['frc3851', 'frc3759', 'frc4345'], dtype=object)}, 'red': {'dq_team_keys': array([], dtype=object), 'score': 16, 'surrogate_team_keys': array([], dtype=object), 'team_keys': array(['frc702', 'frc3027', 'frc4123'], dtype=object)}}",qm,2012ca,2012ca_qm25,25,,,,1,,"[{'key': 'JJCqiRKOEXU', 'type': 'youtube'}]",red
382,,"{'blue': {'dq_team_keys': array([], dtype=object), 'score': 0, 'surrogate_team_keys': array([], dtype=object), 'team_keys': array(['frc3295', 'frc2576', 'frc597'], dtype=object)}, 'red': {'dq_team_keys': array([], dtype=object), 'score': 13, 'surrogate_team_keys': array([], dtype=object), 'team_keys': array(['frc3120', 'frc580', 'frc606'], dtype=object)}}",qm,2012ca,2012ca_qm26,26,,,,1,,"[{'key': 'gWk4XTJQfUg', 'type': 'youtube'}]",red
383,,"{'blue': {'dq_team_keys': array([], dtype=object), 'score': 8, 'surrogate_team_keys': array([], dtype=object), 'team_keys': array(['frc1148', 'frc1836', 'frc3752'], dtype=object)}, 'red': {'dq_team_keys': array([], dtype=object), 'score': 9, 'surrogate_team_keys': array([], dtype=object), 'team_keys': array(['frc3993', 'frc3677', 'frc1717'], dtype=object)}}",qm,2012ca,2012ca_qm27,27,,,,1,,"[{'key': 'Z-UhJYaPQK8', 'type': 'youtube'}]",red
384,,"{'blue': {'dq_team_keys': array([], dtype=object), 'score': 8, 'surrogate_team_keys': array([], dtype=object), 'team_keys': array(['frc696', 'frc4078', 'frc2919'], dtype=object)}, 'red': {'dq_team_keys': array([], dtype=object), 'score': 39, 'surrogate_team_keys': array([], dtype=object), 'team_keys': array(['frc4019', 'frc987', 'frc2637'], dtype=object)}}",qm,2012ca,2012ca_qm28,28,,,,1,,"[{'key': 'lyPEzEXtlWQ', 'type': 'youtube'}]",red
385,,"{'blue': {'dq_team_keys': array([], dtype=object), 'score': 0, 'surrogate_team_keys': array([], dtype=object), 'team_keys': array(['frc848', 'frc3925', 'frc4101'], dtype=object)}, 'red': {'dq_team_keys': array([], dtype=object), 'score': 29, 'surrogate_team_keys': array([], dtype=object), 'team_keys': array(['frc1138', 'frc3521', 'frc383'], dtype=object)}}",qm,2012ca,2012ca_qm29,29,,,,1,,"[{'key': 'ZM9CTWE6faQ', 'type': 'youtube'}]",red
386,,"{'blue': {'dq_team_keys': array([], dtype=object), 'score': 21, 'surrogate_team_keys': array([], dtype=object), 'team_keys': array(['frc3925', 'frc987', 'frc691'], dtype=object)}, 'red': {'dq_team_keys': array([], dtype=object), 'score': 9, 'surrogate_team_keys': array([], dtype=object), 'team_keys': array(['frc3309', 'frc687', 'frc2659'], dtype=object)}}",qm,2012ca,2012ca_qm3,3,,,,1,,"[{'key': '7Gm4CtbeEhM', 'type': 'youtube'}]",blue
387,,"{'blue': {'dq_team_keys': array([], dtype=object), 'score': 31, 'surrogate_team_keys': array([], dtype=object), 'team_keys': array(['frc1644', 'frc330', 'frc3309'], dtype=object)}, 'red': {'dq_team_keys': array([], dtype=object), 'score': 0, 'surrogate_team_keys': array([], dtype=object), 'team_keys': array(['frc995', 'frc1759', 'frc4046'], dtype=object)}}",qm,2012ca,2012ca_qm30,30,,,,1,,"[{'key': '3FHbn_OCBuY', 'type': 'youtube'}]",blue
388,,"{'blue': {'dq_team_keys': array([], dtype=object), 'score': 0, 'surrogate_team_keys': array([], dtype=object), 'team_keys': array(['frc2429', 'frc687', 'frc3952'], dtype=object)}, 'red': {'dq_team_keys': array([], dtype=object), 'score': 3, 'surrogate_team_keys': array([], dtype=object), 'team_keys': array(['frc1515', 'frc4079', 'frc4144'], dtype=object)}}",qm,2012ca,2012ca_qm31,31,,,,1,,"[{'key': 'SU5XguJOiAU', 'type': 'youtube'}]",red
389,,"{'blue': {'dq_team_keys': array([], dtype=object), 'score': 30, 'surrogate_team_keys': array([], dtype=object), 'team_keys': array(['frc1197', 'frc3934', 'frc599'], dtype=object)}, 'red': {'dq_team_keys': array([], dtype=object), 'score': 3, 'surrogate_team_keys': array([], dtype=object), 'team_keys': array(['frc4140', 'frc207', 'frc691'], dtype=object)}}",qm,2012ca,2012ca_qm32,32,,,,1,,"[{'key': 'uXZa-Hoen_g', 'type': 'youtube'}]",blue
390,,"{'blue': {'dq_team_keys': array([], dtype=object), 'score': 5, 'surrogate_team_keys': array([], dtype=object), 'team_keys': array(['frc3863', 'frc3512', 'frc980'], dtype=object)}, 'red': {'dq_team_keys': array([], dtype=object), 'score': 23, 'surrogate_team_keys': array([], dtype=object), 'team_keys': array(['frc294', 'frc2404', 'frc4201'], dtype=object)}}",qm,2012ca,2012ca_qm33,33,,,,1,,"[{'key': '68qwoPanufU', 'type': 'youtube'}]",red
391,,"{'blue': {'dq_team_keys': array([], dtype=object), 'score': 15, 'surrogate_team_keys': array([], dtype=object), 'team_keys': array(['frc4019', 'frc1836', 'frc3851'], dtype=object)}, 'red': {'dq_team_keys': array([], dtype=object), 'score': 8, 'surrogate_team_keys': array([], dtype=object), 'team_keys': array(['frc4141', 'frc4210', 'frc606'], dtype=object)}}",qm,2012ca,2012ca_qm34,34,,,,1,,"[{'key': 'jCd_HckeZQg', 'type': 'youtube'}]",blue
392,,"{'blue': {'dq_team_keys': array([], dtype=object), 'score': 35, 'surrogate_team_keys': array([], dtype=object), 'team_keys': array(['frc3408', 'frc702', 'frc2659'], dtype=object)}, 'red': {'dq_team_keys': array([], dtype=object), 'score': 0, 'surrogate_team_keys': array([], dtype=object), 'team_keys': array(['frc1759', 'frc3521', 'frc848'], dtype=object)}}",qm,2012ca,2012ca_qm35,35,,,,1,,[],blue
393,,"{'blue': {'dq_team_keys': array([], dtype=object), 'score': 18, 'surrogate_team_keys': array([], dtype=object), 'team_keys': array(['frc589', 'frc3120', 'frc2637'], dtype=object)}, 'red': {'dq_team_keys': array([], dtype=object), 'score': 18, 'surrogate_team_keys': array([], dtype=object), 'team_keys': array(['frc1692', 'frc330', 'frc4345'], dtype=object)}}",qm,2012ca,2012ca_qm36,36,,,,1,,"[{'key': 'ob-3mIFh8VY', 'type': 'youtube'}]",
394,,"{'blue': {'dq_team_keys': array([], dtype=object), 'score': 53, 'surrogate_team_keys': array([], dtype=object), 'team_keys': array(['frc580', 'frc1717', 'frc696'], dtype=object)}, 'red': {'dq_team_keys': array([], dtype=object), 'score': 12, 'surrogate_team_keys': array([], dtype=object), 'team_keys': array(['frc4170', 'frc687', 'frc207'], dtype=object)}}",qm,2012ca,2012ca_qm37,37,,,,1,,[],blue
395,,"{'blue': {'dq_team_keys': array([], dtype=object), 'score': 9, 'surrogate_team_keys': array([], dtype=object), 'team_keys': array(['frc4078', 'frc3952', 'frc4201'], dtype=object)}, 'red': {'dq_team_keys': array([], dtype=object), 'score': 3, 'surrogate_team_keys': array([], dtype=object), 'team_keys': array(['frc3295', 'frc4101', 'frc691'], dtype=object)}}",qm,2012ca,2012ca_qm38,38,,,,1,,"[{'key': 'XnxhIsrOeKA', 'type': 'youtube'}]",blue
396,,"{'blue': {'dq_team_keys': array([], dtype=object), 'score': 12, 'surrogate_team_keys': array([], dtype=object), 'team_keys': array(['frc3752', 'frc973', 'frc4046'], dtype=object)}, 'red': {'dq_team_keys': array([], dtype=object), 'score': 31, 'surrogate_team_keys': array([], dtype=object), 'team_keys': array(['frc294', 'frc987', 'frc597'], dtype=object)}}",qm,2012ca,2012ca_qm39,39,,,,1,,"[{'key': 'a2jG9Mv5ABY', 'type': 'youtube'}]",red
397,,"{'blue': {'dq_team_keys': array([], dtype=object), 'score': 5, 'surrogate_team_keys': array([], dtype=object), 'team_keys': array(['frc4078', 'frc974', 'frc1148'], dtype=object)}, 'red': {'dq_team_keys': array([], dtype=object), 'score': 8, 'surrogate_team_keys': array([], dtype=object), 'team_keys': array(['frc597', 'frc4029', 'frc3851'], dtype=object)}}",qm,2012ca,2012ca_qm4,4,,,,1,,"[{'key': 'YCRErOaZN6Y', 'type': 'youtube'}]",red
398,,"{'blue': {'dq_team_keys': array([], dtype=object), 'score': 0, 'surrogate_team_keys': array([], dtype=object), 'team_keys': array(['frc3027', 'frc2429', 'frc4'], dtype=object)}, 'red': {'dq_team_keys': array([], dtype=object), 'score': 19, 'surrogate_team_keys': array([], dtype=object), 'team_keys': array(['frc3677', 'frc995', 'frc599'], dtype=object)}}",qm,2012ca,2012ca_qm40,40,,,,1,,"[{'key': 'cE46e6NcuCI', 'type': 'youtube'}]",red
399,,"{'blue': {'dq_team_keys': array([], dtype=object), 'score': 4, 'surrogate_team_keys': array([], dtype=object), 'team_keys': array(['frc980', 'frc4123', 'frc4140'], dtype=object)}, 'red': {'dq_team_keys': array([], dtype=object), 'score': 4, 'surrogate_team_keys': array([], dtype=object), 'team_keys': array(['frc383', 'frc2576', 'frc974'], dtype=object)}}",qm,2012ca,2012ca_qm41,41,,,,1,,"[{'key': '9GdP92WGvdI', 'type': 'youtube'}]",
400,,"{'blue': {'dq_team_keys': array([], dtype=object), 'score': 38, 'surrogate_team_keys': array([], dtype=object), 'team_keys': array(['frc1197', 'frc4079', 'frc3512'], dtype=object)}, 'red': {'dq_team_keys': array([], dtype=object), 'score': 0, 'surrogate_team_keys': array([], dtype=object), 'team_keys': array(['frc1148', 'frc3309', 'frc3934'], dtype=object)}}",qm,2012ca,2012ca_qm42,42,,,,1,,"[{'key': 'gJBbTlGe0kA', 'type': 'youtube'}
 {'key': 'L5vdRs6UeDg', 'type': 'youtube'}]",blue
401,,"{'blue': {'dq_team_keys': array([], dtype=object), 'score': 16, 'surrogate_team_keys': array([], dtype=object), 'team_keys': array(['frc1644', 'frc4029', 'frc1138'], dtype=object)}, 'red': {'dq_team_keys': array([], dtype=object), 'score': 0, 'surrogate_team_keys': array([], dtype=object), 'team_keys': array(['frc2919', 'frc1515', 'frc2404'], dtype=object)}}",qm,2012ca,2012ca_qm43,43,,,,1,,"[{'key': 'X9RoX8dfEFY', 'type': 'youtube'}]",blue
402,,"{'blue': {'dq_team_keys': array([], dtype=object), 'score': 16, 'surrogate_team_keys': array([], dtype=object), 'team_keys': array(['frc3993', 'frc1438', 'frc3925'], dtype=object)}, 'red': {'dq_team_keys': array([], dtype=object), 'score': 2, 'surrogate_team_keys': array([], dtype=object), 'team_keys': array(['frc3863', 'frc3759', 'frc4144'], dtype=object)}}",qm,2012ca,2012ca_qm44,44,,,,1,,"[{'key': 'anunjTB41Jk', 'type': 'youtube'}]",blue
403,,"{'blue': {'dq_team_keys': array([], dtype=object), 'score': 0, 'surrogate_team_keys': array([], dtype=object), 'team_keys': array(['frc687', 'frc3521', 'frc4141'], dtype=object)}, 'red': {'dq_team_keys': array([], dtype=object), 'score': 0, 'surrogate_team_keys': array([], dtype=object), 'team_keys': array(['frc4078', 'frc3752', 'frc1692'], dtype=object)}}",qm,2012ca,2012ca_qm45,45,,,,1,,"[{'key': 'x3I4AajawGI', 'type': 'youtube'}]",
404,,"{'blue': {'dq_team_keys': array([], dtype=object), 'score': 27, 'surrogate_team_keys': array([], dtype=object), 'team_keys': array(['frc330', 'frc1836', 'frc2659'], dtype=object)}, 'red': {'dq_team_keys': array([], dtype=object), 'score': 39, 'surrogate_team_keys': array([], dtype=object), 'team_keys': array(['frc973', 'frc3952', 'frc580'], dtype=object)}}",qm,2012ca,2012ca_qm46,46,,,,1,,"[{'key': 'LurZT3i8w1I', 'type': 'youtube'}]",red
405,,"{'blue': {'dq_team_keys': array([], dtype=object), 'score': 13, 'surrogate_team_keys': array([], dtype=object), 'team_keys': array(['frc2637', 'frc4210', 'frc4046'], dtype=object)}, 'red': {'dq_team_keys': array([], dtype=object), 'score': 18, 'surrogate_team_keys': array([], dtype=object), 'team_keys': array(['frc4123', 'frc3512', 'frc3295'], dtype=object)}}",qm,2012ca,2012ca_qm47,47,,,,1,,"[{'key': 'uGlVDXTaV8A', 'type': 'youtube'}]",red
406,,"{'blue': {'dq_team_keys': array([], dtype=object), 'score': 18, 'surrogate_team_keys': array([], dtype=object), 'team_keys': array(['frc848', 'frc3309', 'frc4345'], dtype=object)}, 'red': {'dq_team_keys': array([], dtype=object), 'score': 3, 'surrogate_team_keys': array([], dtype=object), 'team_keys': array(['frc2404', 'frc2429', 'frc2576'], dtype=object)}}",qm,2012ca,2012ca_qm48,48,,,,1,,"[{'key': 'SPRaK32n5-c', 'type': 'youtube'}]",blue
407,,"{'blue': {'dq_team_keys': array([], dtype=object), 'score': 42, 'surrogate_team_keys': array([], dtype=object), 'team_keys': array(['frc995', 'frc207', 'frc2919'], dtype=object)}, 'red': {'dq_team_keys': array([], dtype=object), 'score': 8, 'surrogate_team_keys': array([], dtype=object), 'team_keys': array(['frc974', 'frc3120', 'frc3759'], dtype=object)}}",qm,2012ca,2012ca_qm49,49,,,,1,,"[{'key': 'iGvR8qpwvBk', 'type': 'youtube'}]",blue
408,,"{'blue': {'dq_team_keys': array([], dtype=object), 'score': 24, 'surrogate_team_keys': array([], dtype=object), 'team_keys': array(['frc1138', 'frc702', 'frc580'], dtype=object)}, 'red': {'dq_team_keys': array([], dtype=object), 'score': 0, 'surrogate_team_keys': array([], dtype=object), 'team_keys': array(['frc980', 'frc2429', 'frc1438'], dtype=object)}}",qm,2012ca,2012ca_qm5,5,,,,1,,"[{'key': 'xH-WT-Fb658', 'type': 'youtube'}]",blue
409,,"{'blue': {'dq_team_keys': array([], dtype=object), 'score': 5, 'surrogate_team_keys': array([], dtype=object), 'team_keys': array(['frc3925', 'frc383', 'frc294'], dtype=object)}, 'red': {'dq_team_keys': array([], dtype=object), 'score': 11, 'surrogate_team_keys': array([], dtype=object), 'team_keys': array(['frc1438', 'frc3677', 'frc4019'], dtype=object)}}",qm,2012ca,2012ca_qm50,50,,,,1,,"[{'key': '1AHxKJCfrBc', 'type': 'youtube'}]",red
410,,"{'blue': {'dq_team_keys': array([], dtype=object), 'score': 43, 'surrogate_team_keys': array([], dtype=object), 'team_keys': array(['frc987', 'frc4144', 'frc702'], dtype=object)}, 'red': {'dq_team_keys': array([], dtype=object), 'score': 22, 'surrogate_team_keys': array([], dtype=object), 'team_keys': array(['frc1644', 'frc4140', 'frc1197'], dtype=object)}}",qm,2012ca,2012ca_qm51,51,,,,1,,"[{'key': 'dQKOerdek5E', 'type': 'youtube'}]",blue
411,,"{'blue': {'dq_team_keys': array([], dtype=object), 'score': 5, 'surrogate_team_keys': array([], dtype=object), 'team_keys': array(['frc696', 'frc597', 'frc691'], dtype=object)}, 'red': {'dq_team_keys': array([], dtype=object), 'score': 0, 'surrogate_team_keys': array([], dtype=object), 'team_keys': array(['frc589', 'frc4079', 'frc3851'], dtype=object)}}",qm,2012ca,2012ca_qm52,52,,,,1,,"[{'key': 'HZjcakbfflk', 'type': 'youtube'}]",blue
412,,"{'blue': {'dq_team_keys': array([], dtype=object), 'score': 3, 'surrogate_team_keys': array([], dtype=object), 'team_keys': array(['frc4170', 'frc4101', 'frc1515'], dtype=object)}, 'red': {'dq_team_keys': array([], dtype=object), 'score': 10, 'surrogate_team_keys': array([], dtype=object), 'team_keys': array(['frc3027', 'frc3863', 'frc1148'], dtype=object)}}",qm,2012ca,2012ca_qm53,53,,,,1,,"[{'key': 'cuj5Aue_JEc', 'type': 'youtube'}]",red
413,,"{'blue': {'dq_team_keys': array([], dtype=object), 'score': 11, 'surrogate_team_keys': array([], dtype=object), 'team_keys': array(['frc4029', 'frc3408', 'frc3993'], dtype=object)}, 'red': {'dq_team_keys': array([], dtype=object), 'score': 18, 'surrogate_team_keys': array([], dtype=object), 'team_keys': array(['frc980', 'frc4201', 'frc599'], dtype=object)}}",qm,2012ca,2012ca_qm54,54,,,,1,,"[{'key': 'SnIBG7Z216Q', 'type': 'youtube'}]",red
414,,"{'blue': {'dq_team_keys': array([], dtype=object), 'score': 33, 'surrogate_team_keys': array([], dtype=object), 'team_keys': array(['frc606', 'frc4', 'frc1717'], dtype=object)}, 'red': {'dq_team_keys': array([], dtype=object), 'score': 42, 'surrogate_team_keys': array([], dtype=object), 'team_keys': array(['frc3934', 'frc1138', 'frc1759'], dtype=object)}}",qm,2012ca,2012ca_qm55,55,,,,1,,"[{'key': 'GIFRzpNnYEg', 'type': 'youtube'}]",red
415,,"{'blue': {'dq_team_keys': array([], dtype=object), 'score': 10, 'surrogate_team_keys': array([], dtype=object), 'team_keys': array(['frc687', 'frc294', 'frc3677'], dtype=object)}, 'red': {'dq_team_keys': array([], dtype=object), 'score': 0, 'surrogate_team_keys': array([], dtype=object), 'team_keys': array(['frc4141', 'frc974', 'frc3295'], dtype=object)}}",qm,2012ca,2012ca_qm56,56,,,,1,,"[{'key': 'Q-xoGmIJLYk', 'type': 'youtube'}]",blue
416,,"{'blue': {'dq_team_keys': array([], dtype=object), 'score': 2, 'surrogate_team_keys': array([], dtype=object), 'team_keys': array(['frc1644', 'frc4046', 'frc4079'], dtype=object)}, 'red': {'dq_team_keys': array([], dtype=object), 'score': 0, 'surrogate_team_keys': array([], dtype=object), 'team_keys': array(['frc4078', 'frc2576', 'frc1438'], dtype=object)}}",qm,2012ca,2012ca_qm57,57,,,,1,,"[{'key': 'z8aaegeYrKo', 'type': 'youtube'}]",blue
417,,"{'blue': {'dq_team_keys': array([], dtype=object), 'score': 7, 'surrogate_team_keys': array([], dtype=object), 'team_keys': array(['frc3752', 'frc702', 'frc2404'], dtype=object)}, 'red': {'dq_team_keys': array([], dtype=object), 'score': 3, 'surrogate_team_keys': array([], dtype=object), 'team_keys': array(['frc3925', 'frc207', 'frc2637'], dtype=object)}}",qm,2012ca,2012ca_qm58,58,,,,1,,"[{'key': 'sJauO4VnZYw', 'type': 'youtube'}]",blue
418,,"{'blue': {'dq_team_keys': array([], dtype=object), 'score': 40, 'surrogate_team_keys': array([], dtype=object), 'team_keys': array(['frc848', 'frc987', 'frc1836'], dtype=object)}, 'red': {'dq_team_keys': array([], dtype=object), 'score': 9, 'surrogate_team_keys': array([], dtype=object), 'team_keys': array(['frc599', 'frc3759', 'frc3512'], dtype=object)}}",qm,2012ca,2012ca_qm59,59,,,,1,,"[{'key': 'aqHBhWFtvuY', 'type': 'youtube'}]",blue
419,,"{'blue': {'dq_team_keys': array([], dtype=object), 'score': 0, 'surrogate_team_keys': array([], dtype=object), 'team_keys': array(['frc383', 'frc3934', 'frc2404'], dtype=object)}, 'red': {'dq_team_keys': array([], dtype=object), 'score': 6, 'surrogate_team_keys': array([], dtype=object), 'team_keys': array(['frc973', 'frc995', 'frc3027'], dtype=object)}}",qm,2012ca,2012ca_qm6,6,,,,1,,"[{'key': 'vBExnuRd9Kk', 'type': 'youtube'}]",red
420,,"{'blue': {'dq_team_keys': array([], dtype=object), 'score': 12, 'surrogate_team_keys': array([], dtype=object), 'team_keys': array(['frc589', 'frc3863', 'frc3521'], dtype=object)}, 'red': {'dq_team_keys': array([], dtype=object), 'score': 54, 'surrogate_team_keys': array([], dtype=object), 'team_keys': array(['frc3851', 'frc3309', 'frc1717'], dtype=object)}}",qm,2012ca,2012ca_qm60,60,,,,1,,"[{'key': 'DPbgM9xAAeY', 'type': 'youtube'}]",red
421,,"{'blue': {'dq_team_keys': array([], dtype=object), 'score': 16, 'surrogate_team_keys': array([], dtype=object), 'team_keys': array(['frc1515', 'frc3934', 'frc4019'], dtype=object)}, 'red': {'dq_team_keys': array([], dtype=object), 'score': 21, 'surrogate_team_keys': array([], dtype=object), 'team_keys': array(['frc3993', 'frc330', 'frc4201'], dtype=object)}}",qm,2012ca,2012ca_qm61,61,,,,1,,"[{'key': 'fO_PTsui3MQ', 'type': 'youtube'}]",red
422,,"{'blue': {'dq_team_keys': array([], dtype=object), 'score': 8, 'surrogate_team_keys': array([], dtype=object), 'team_keys': array(['frc1692', 'frc980', 'frc1759'], dtype=object)}, 'red': {'dq_team_keys': array([], dtype=object), 'score': 19, 'surrogate_team_keys': array([], dtype=object), 'team_keys': array(['frc3027', 'frc1197', 'frc3952'], dtype=object)}}",qm,2012ca,2012ca_qm62,62,,,,1,,[],red
423,,"{'blue': {'dq_team_keys': array([], dtype=object), 'score': 24, 'surrogate_team_keys': array([], dtype=object), 'team_keys': array(['frc2429', 'frc1148', 'frc973'], dtype=object)}, 'red': {'dq_team_keys': array([], dtype=object), 'score': 20, 'surrogate_team_keys': array([], dtype=object), 'team_keys': array(['frc3120', 'frc4140', 'frc4210'], dtype=object)}}",qm,2012ca,2012ca_qm63,63,,,,1,,[],blue
424,,"{'blue': {'dq_team_keys': array([], dtype=object), 'score': 15, 'surrogate_team_keys': array([], dtype=object), 'team_keys': array(['frc2919', 'frc4144', 'frc383'], dtype=object)}, 'red': {'dq_team_keys': array([], dtype=object), 'score': 8, 'surrogate_team_keys': array([], dtype=object), 'team_keys': array(['frc4', 'frc580', 'frc597'], dtype=object)}}",qm,2012ca,2012ca_qm64,64,,,,1,,[],blue
425,,"{'blue': {'dq_team_keys': array([], dtype=object), 'score': 20, 'surrogate_team_keys': array([], dtype=object), 'team_keys': array(['frc1138', 'frc995', 'frc4170'], dtype=object)}, 'red': {'dq_team_keys': array([], dtype=object), 'score': 22, 'surrogate_team_keys': array([], dtype=object), 'team_keys': array(['frc4123', 'frc3408', 'frc691'], dtype=object)}}",qm,2012ca,2012ca_qm65,65,,,,1,,[],red
426,,"{'blue': {'dq_team_keys': array([], dtype=object), 'score': 0, 'surrogate_team_keys': array([], dtype=object), 'team_keys': array(['frc4101', 'frc606', 'frc2659'], dtype=object)}, 'red': {'dq_team_keys': array([], dtype=object), 'score': 1, 'surrogate_team_keys': array([], dtype=object), 'team_keys': array(['frc696', 'frc4029', 'frc4345'], dtype=object)}}",qm,2012ca,2012ca_qm66,66,,,,1,,[],red
427,,"{'blue': {'dq_team_keys': array([], dtype=object), 'score': 3, 'surrogate_team_keys': array([], dtype=object), 'team_keys': array(['frc2637', 'frc3952', 'frc1438'], dtype=object)}, 'red': {'dq_team_keys': array([], dtype=object), 'score': 2, 'surrogate_team_keys': array([], dtype=object), 'team_keys': array(['frc3934', 'frc848', 'frc3851'], dtype=object)}}",qm,2012ca,2012ca_qm67,67,,,,1,,[],blue
428,,"{'blue': {'dq_team_keys': array([], dtype=object), 'score': 2, 'surrogate_team_keys': array([], dtype=object), 'team_keys': array(['frc1692', 'frc2404', 'frc3295'], dtype=object)}, 'red': {'dq_team_keys': array([], dtype=object), 'score': 27, 'surrogate_team_keys': array([], dtype=object), 'team_keys': array(['frc4019', 'frc1148', 'frc2576'], dtype=object)}}",qm,2012ca,2012ca_qm68,68,,,,1,,"[{'key': '9vttJAvuLfY', 'type': 'youtube'}]",red
429,,"{'blue': {'dq_team_keys': array([], dtype=object), 'score': 0, 'surrogate_team_keys': array([], dtype=object), 'team_keys': array(['frc4', 'frc589', 'frc4201'], dtype=object)}, 'red': {'dq_team_keys': array([], dtype=object), 'score': 15, 'surrogate_team_keys': array([], dtype=object), 'team_keys': array(['frc3521', 'frc987', 'frc973'], dtype=object)}}",qm,2012ca,2012ca_qm69,69,,,,1,,"[{'key': 'eURv0GxskBM', 'type': 'youtube'}]",red
430,,"{'blue': {'dq_team_keys': array([], dtype=object), 'score': 0, 'surrogate_team_keys': array([], dtype=object), 'team_keys': array(['frc3993', 'frc4170', 'frc848'], dtype=object)}, 'red': {'dq_team_keys': array([], dtype=object), 'score': 6, 'surrogate_team_keys': array([], dtype=object), 'team_keys': array(['frc4', 'frc3295', 'frc330'], dtype=object)}}",qm,2012ca,2012ca_qm7,7,,,,1,,"[{'key': 'gWkHjmD058c', 'type': 'youtube'}]",red
431,,"{'blue': {'dq_team_keys': array([], dtype=object), 'score': 43, 'surrogate_team_keys': array([], dtype=object), 'team_keys': array(['frc330', 'frc3677', 'frc3863'], dtype=object)}, 'red': {'dq_team_keys': array([], dtype=object), 'score': 10, 'surrogate_team_keys': array([], dtype=object), 'team_keys': array(['frc597', 'frc1197', 'frc4210'], dtype=object)}}",qm,2012ca,2012ca_qm70,70,,,,1,,"[{'key': 'm-JZnpSgjB4', 'type': 'youtube'}]",blue
432,,"{'blue': {'dq_team_keys': array([], dtype=object), 'score': 15, 'surrogate_team_keys': array([], dtype=object), 'team_keys': array(['frc4144', 'frc691', 'frc1138'], dtype=object)}, 'red': {'dq_team_keys': array([], dtype=object), 'score': 2, 'surrogate_team_keys': array([], dtype=object), 'team_keys': array(['frc974', 'frc4345', 'frc3512'], dtype=object)}}",qm,2012ca,2012ca_qm71,71,,,,1,,"[{'key': 'dsv07KoKBTo', 'type': 'youtube'}]",blue
433,,"{'blue': {'dq_team_keys': array([], dtype=object), 'score': 23, 'surrogate_team_keys': array([], dtype=object), 'team_keys': array(['frc995', 'frc702', 'frc4101'], dtype=object)}, 'red': {'dq_team_keys': array([], dtype=object), 'score': 3, 'surrogate_team_keys': array([], dtype=object), 'team_keys': array(['frc687', 'frc3993', 'frc4046'], dtype=object)}}",qm,2012ca,2012ca_qm72,72,,,,1,,"[{'key': 'Slcl4pYLGbU', 'type': 'youtube'}]",blue
